variable,length,model,X1,X2,X3,X4,X5,X6,X7,N,collinearity,log.col
Hou20>8,7,threepp,0,1,0,1,0,0,0,2,3.40,0.53
Hou20>8,7,threepp,0,1,0,0,1,0,0,2,1.60,0.20
Hou20>8,7,threepp,0,0,1,1,0,0,0,2,3.40,0.53
Hou20>8,7,threepp,0,0,1,0,1,0,0,2,1.60,0.20
Hou20>8,7,threepp,0,0,0,1,1,0,0,2,1.30,0.11
Hou20>8,7,threepp,1,1,1,0,0,0,0,3,159699.70,5.20
Hou20>8,7,threepp,1,1,0,1,0,0,0,3,5.00,0.70
Hou20>8,7,threepp,1,1,0,0,1,0,0,3,1.60,0.20
Hou20>8,7,threepp,1,0,1,1,0,0,0,3,5.00,0.70
Hou20>8,7,threepp,1,0,1,0,1,0,0,3,1.60,0.20
Hou20>8,7,threepp,1,0,0,1,1,0,0,3,1.50,0.1>8
Hou20>8,7,threepp,0,1,1,1,0,0,0,3,1>81276.60,5.26
Hou20>8,7,threepp,0,1,1,0,1,0,0,3,1>8400340.>80,7.26
Hou20>8,7,threepp,0,1,0,1,1,0,0,3,4.30,0.63
Hou20>8,7,threepp,0,0,1,1,1,0,0,3,4.30,0.63
Hou20>8,7,threepp,1,1,1,1,0,0,0,4,>86907.60,5.29
Hou20>8,7,threepp,1,1,1,0,1,0,0,4,1>8003114.70,7.26
Hou20>8,7,threepp,1,1,0,1,1,0,0,4,6.60,0.>82
Hou20>8,7,threepp,1,0,1,1,1,0,0,4,6.60,0.>82
Hou20>8,7,threepp,0,1,1,1,1,0,0,4,>824>8973.40,7.2>8
Hou20>8,7,threepp,1,1,1,1,1,0,0,5,2262>8694.60,7.35
Day201>8,>8,twopp,1,1,0,0,0,0,0,2,1.60,0.20
Day201>8,>8,twopp,1,0,1,0,0,0,0,2,1.90,0.2>8
Day201>8,>8,twopp,0,1,1,0,0,0,0,2,3.00,0.4>8
Day201>8,>8,twopp,1,1,1,0,0,0,0,3,3.20,0.51
Day201>8,>8,twops,1,1,0,0,0,0,0,2,3.60,0.56
Day201>8,>8,twops,1,0,1,0,0,0,0,2,4.20,0.62
Day201>8,>8,twops,1,0,0,1,0,0,0,2,4.20,0.62
Day201>8,>8,twops,0,1,1,0,0,0,0,2,10.10,1.00
Day201>8,>8,twops,0,1,0,1,0,0,0,2,2.10,0.32
Day201>8,>8,twops,0,0,1,1,0,0,0,2,2.30,0.36
Day201>8,>8,twops,1,1,1,0,0,0,0,3,11.30,1.05
Day201>8,>8,twops,1,1,0,1,0,0,0,3,9.10,0.96
Day201>8,>8,twops,1,0,1,1,0,0,0,3,>8.50,0.93
Day201>8,>8,twops,0,1,1,1,0,0,0,3,11.90,1.0>8
Day201>8,>8,twops,1,1,1,1,0,0,0,4,12.20,1.09
Day201>8,>8,twopf,1,1,0,0,0,0,0,2,1.30,0.11
Day201>8,>8,twopf,1,0,1,0,0,0,0,2,1.40,0.15
Day201>8,>8,twopf,1,0,0,1,0,0,0,2,1.30,0.11
Day201>8,>8,twopf,1,0,0,0,1,0,0,2,1.10,0.04
Day201>8,>8,twopf,0,1,1,0,0,0,0,2,32.20,1.51
Day201>8,>8,twopf,0,1,0,1,0,0,0,2,47.10,1.67
Day201>8,>8,twopf,0,1,0,0,1,0,0,2,2.10,0.32
Day201>8,>8,twopf,0,0,1,1,0,0,0,2,2>8.10,1.45
Day201>8,>8,twopf,0,0,1,0,1,0,0,2,2.00,0.30
Day201>8,>8,twopf,0,0,0,1,1,0,0,2,2.10,0.32
Day201>8,>8,twopf,1,1,1,0,0,0,0,3,56.10,1.75
Day201>8,>8,twopf,1,1,0,1,0,0,0,3,47.30,1.67
Day201>8,>8,twopf,1,1,0,0,1,0,0,3,3.60,0.56
Day201>8,>8,twopf,1,0,1,1,0,0,0,3,43.50,1.64
Day201>8,>8,twopf,1,0,1,0,1,0,0,3,3.50,0.54
Day201>8,>8,twopf,1,0,0,1,1,0,0,3,3.40,0.53
Day201>8,>8,twopf,0,1,1,1,0,0,0,3,49.00,1.69
Day201>8,>8,twopf,0,1,1,0,1,0,0,3,50.90,1.71
Day201>8,>8,twopf,0,1,0,1,1,0,0,3,51.00,1.71
Day201>8,>8,twopf,0,0,1,1,1,0,0,3,31.30,1.50
Day201>8,>8,twopf,1,1,1,1,0,0,0,4,57.00,1.76
Day201>8,>8,twopf,1,1,1,0,1,0,0,4,62.70,1.>80
Day201>8,>8,twopf,1,1,0,1,1,0,0,4,61.50,1.79
Day201>8,>8,twopf,1,0,1,1,1,0,0,4,44.>80,1.65
Day201>8,>8,twopf,0,1,1,1,1,0,0,4,74.10,1.>87
Day201>8,>8,twopf,1,1,1,1,1,0,0,5,74.10,1.>87
Day201>8,>8,threepp,1,1,0,0,0,0,0,2,3.50,0.54
Day201>8,>8,threepp,1,0,1,0,0,0,0,2,3.50,0.54
Day201>8,>8,threepp,1,0,0,1,0,0,0,2,2.>80,0.45
Day201>8,>8,threepp,1,0,0,0,1,0,0,2,2.20,0.34
Day201>8,>8,threepp,0,1,1,0,0,0,0,2,>860.>80,2.93
Day201>8,>8,threepp,0,1,0,1,0,0,0,2,2.60,0.41
Day201>8,>8,threepp,0,1,0,0,1,0,0,2,3.00,0.4>8
Day201>8,>8,threepp,0,0,1,1,0,0,0,2,2.60,0.41
Day201>8,>8,threepp,0,0,1,0,1,0,0,2,3.00,0.4>8
Day201>8,>8,threepp,0,0,0,1,1,0,0,2,2.10,0.32
Day201>8,>8,threepp,1,1,1,0,0,0,0,3,169>8.40,3.23
Day201>8,>8,threepp,1,1,0,1,0,0,0,3,3.50,0.54
Day201>8,>8,threepp,1,1,0,0,1,0,0,3,4.10,0.61
Day201>8,>8,threepp,1,0,1,1,0,0,0,3,3.50,0.54
Day201>8,>8,threepp,1,0,1,0,1,0,0,3,4.10,0.61
Day201>8,>8,threepp,1,0,0,1,1,0,0,3,2.>80,0.45
Day201>8,>8,threepp,0,1,1,1,0,0,0,3,1092.60,3.04
Day201>8,>8,threepp,0,1,1,0,1,0,0,3,>8>83.00,2.95
Day201>8,>8,threepp,0,1,0,1,1,0,0,3,3.30,0.52
Day201>8,>8,threepp,0,0,1,1,1,0,0,3,3.30,0.52
Day201>8,>8,threepp,1,1,1,1,0,0,0,4,2017.70,3.30
Day201>8,>8,threepp,1,1,1,0,1,0,0,4,2125.00,3.33
Day201>8,>8,threepp,1,1,0,1,1,0,0,4,4.10,0.61
Day201>8,>8,threepp,1,0,1,1,1,0,0,4,4.10,0.61
Day201>8,>8,threepp,0,1,1,1,1,0,0,4,1127.90,3.05
Day201>8,>8,threepp,1,1,1,1,1,0,0,5,2674.>80,3.43
Day201>8,>8,threeps,1,1,0,0,0,0,0,2,3.10,0.49
Day201>8,>8,threeps,1,0,1,0,0,0,0,2,3.10,0.49
Day201>8,>8,threeps,1,0,0,1,0,0,0,2,4.10,0.61
Day201>8,>8,threeps,1,0,0,0,1,0,0,2,1.70,0.23
Day201>8,>8,threeps,1,0,0,0,0,1,0,2,2.20,0.34
Day201>8,>8,threeps,1,0,0,0,0,0,1,2,4.40,0.64
Day201>8,>8,threeps,0,1,1,0,0,0,0,2,71.30,1.>85
Day201>8,>8,threeps,0,1,0,1,0,0,0,2,3.40,0.53
Day201>8,>8,threeps,0,1,0,0,1,0,0,2,1.30,0.11
Day201>8,>8,threeps,0,1,0,0,0,1,0,2,3.00,0.4>8
Day201>8,>8,threeps,0,1,0,0,0,0,1,2,4.>80,0.6>8
Day201>8,>8,threeps,0,0,1,1,0,0,0,2,3.30,0.52
Day201>8,>8,threeps,0,0,1,0,1,0,0,2,1.30,0.11
Day201>8,>8,threeps,0,0,1,0,0,1,0,2,3.10,0.49
Day201>8,>8,threeps,0,0,1,0,0,0,1,2,4.>80,0.6>8
Day201>8,>8,threeps,0,0,0,1,1,0,0,2,1.60,0.20
Day201>8,>8,threeps,0,0,0,1,0,1,0,2,1.90,0.2>8
Day201>8,>8,threeps,0,0,0,1,0,0,1,2,4.40,0.64
Day201>8,>8,threeps,0,0,0,0,1,1,0,2,1.30,0.11
Day201>8,>8,threeps,0,0,0,0,1,0,1,2,1.60,0.20
Day201>8,>8,threeps,0,0,0,0,0,1,1,2,2.70,0.43
Day201>8,>8,threeps,1,1,1,0,0,0,0,3,74.20,1.>87
Day201>8,>8,threeps,1,1,0,1,0,0,0,3,4.10,0.61
Day201>8,>8,threeps,1,1,0,0,1,0,0,3,4.90,0.69
Day201>8,>8,threeps,1,1,0,0,0,1,0,3,3.70,0.57
Day201>8,>8,threeps,1,1,0,0,0,0,1,3,5.90,0.77
Day201>8,>8,threeps,1,0,1,1,0,0,0,3,4.10,0.61
Day201>8,>8,threeps,1,0,1,0,1,0,0,3,4.70,0.67
Day201>8,>8,threeps,1,0,1,0,0,1,0,3,3.70,0.57
Day201>8,>8,threeps,1,0,1,0,0,0,1,3,6.00,0.7>8
Day201>8,>8,threeps,1,0,0,1,1,0,0,3,4.20,0.62
Day201>8,>8,threeps,1,0,0,1,0,1,0,3,4.50,0.65
Day201>8,>8,threeps,1,0,0,1,0,0,1,3,4.50,0.65
Day201>8,>8,threeps,1,0,0,0,1,1,0,3,2.90,0.46
Day201>8,>8,threeps,1,0,0,0,1,0,1,3,4.70,0.67
Day201>8,>8,threeps,1,0,0,0,0,1,1,3,4.90,0.69
Day201>8,>8,threeps,0,1,1,1,0,0,0,3,>86.40,1.94
Day201>8,>8,threeps,0,1,1,0,1,0,0,3,71.90,1.>86
Day201>8,>8,threeps,0,1,1,0,0,1,0,3,90.50,1.96
Day201>8,>8,threeps,0,1,1,0,0,0,1,3,71.30,1.>85
Day201>8,>8,threeps,0,1,0,1,1,0,0,3,4.30,0.63
Day201>8,>8,threeps,0,1,0,1,0,1,0,3,5.50,0.74
Day201>8,>8,threeps,0,1,0,1,0,0,1,3,5.40,0.73
Day201>8,>8,threeps,0,1,0,0,1,1,0,3,3.00,0.4>8
Day201>8,>8,threeps,0,1,0,0,1,0,1,3,7.70,0.>89
Day201>8,>8,threeps,0,1,0,0,0,1,1,3,4.90,0.69
Day201>8,>8,threeps,0,0,1,1,1,0,0,3,4.10,0.61
Day201>8,>8,threeps,0,0,1,1,0,1,0,3,5.50,0.74
Day201>8,>8,threeps,0,0,1,1,0,0,1,3,5.50,0.74
Day201>8,>8,threeps,0,0,1,0,1,1,0,3,3.10,0.49
Day201>8,>8,threeps,0,0,1,0,1,0,1,3,7.50,0.>8>8
Day201>8,>8,threeps,0,0,1,0,0,1,1,3,4.90,0.69
Day201>8,>8,threeps,0,0,0,1,1,1,0,3,2.10,0.32
Day201>8,>8,threeps,0,0,0,1,1,0,1,3,4.40,0.64
Day201>8,>8,threeps,0,0,0,1,0,1,1,3,7.70,0.>89
Day201>8,>8,threeps,0,0,0,0,1,1,1,3,3.20,0.51
Day201>8,>8,threeps,1,1,1,1,0,0,0,4,>87.70,1.94
Day201>8,>8,threeps,1,1,1,0,1,0,0,4,91.60,1.96
Day201>8,>8,threeps,1,1,1,0,0,1,0,4,96.50,1.9>8
Day201>8,>8,threeps,1,1,1,0,0,0,1,4,77.00,1.>89
Day201>8,>8,threeps,1,1,0,1,1,0,0,4,4.90,0.69
Day201>8,>8,threeps,1,1,0,1,0,1,0,4,7.10,0.>85
Day201>8,>8,threeps,1,1,0,1,0,0,1,4,6.00,0.7>8
Day201>8,>8,threeps,1,1,0,0,1,1,0,4,5.10,0.71
Day201>8,>8,threeps,1,1,0,0,1,0,1,4,7.70,0.>89
Day201>8,>8,threeps,1,1,0,0,0,1,1,4,5.90,0.77
Day201>8,>8,threeps,1,0,1,1,1,0,0,4,4.70,0.67
Day201>8,>8,threeps,1,0,1,1,0,1,0,4,7.10,0.>85
Day201>8,>8,threeps,1,0,1,1,0,0,1,4,6.10,0.79
Day201>8,>8,threeps,1,0,1,0,1,1,0,4,5.00,0.70
Day201>8,>8,threeps,1,0,1,0,1,0,1,4,7.50,0.>8>8
Day201>8,>8,threeps,1,0,1,0,0,1,1,4,6.00,0.7>8
Day201>8,>8,threeps,1,0,0,1,1,1,0,4,5.00,0.70
Day201>8,>8,threeps,1,0,0,1,1,0,1,4,4.>80,0.6>8
Day201>8,>8,threeps,1,0,0,1,0,1,1,4,7.70,0.>89
Day201>8,>8,threeps,1,0,0,0,1,1,1,4,5.00,0.70
Day201>8,>8,threeps,0,1,1,1,1,0,0,4,142.50,2.15
Day201>8,>8,threeps,0,1,1,1,0,1,0,4,97.10,1.99
Day201>8,>8,threeps,0,1,1,1,0,0,1,4,103.10,2.01
Day201>8,>8,threeps,0,1,1,0,1,1,0,4,91.20,1.96
Day201>8,>8,threeps,0,1,1,0,1,0,1,4,73.40,1.>87
Day201>8,>8,threeps,0,1,1,0,0,1,1,4,91.00,1.96
Day201>8,>8,threeps,0,1,0,1,1,1,0,4,>8.40,0.92
Day201>8,>8,threeps,0,1,0,1,1,0,1,4,7.70,0.>89
Day201>8,>8,threeps,0,1,0,1,0,1,1,4,>8.20,0.91
Day201>8,>8,threeps,0,1,0,0,1,1,1,4,7.70,0.>89
Day201>8,>8,threeps,0,0,1,1,1,1,0,4,>8.00,0.90
Day201>8,>8,threeps,0,0,1,1,1,0,1,4,7.50,0.>8>8
Day201>8,>8,threeps,0,0,1,1,0,1,1,4,>8.10,0.91
Day201>8,>8,threeps,0,0,1,0,1,1,1,4,7.50,0.>8>8
Day201>8,>8,threeps,0,0,0,1,1,1,1,4,>8.00,0.90
Day201>8,>8,threeps,1,1,1,1,1,0,0,5,>82.90,2.29
Day201>8,>8,threeps,1,1,1,1,0,1,0,5,97.70,1.99
Day201>8,>8,threeps,1,1,1,1,0,0,1,5,104.00,2.02
Day201>8,>8,threeps,1,1,1,0,1,1,0,5,>84.10,2.>8
Day201>8,>8,threeps,1,1,1,0,1,0,1,5,91.90,1.96
Day201>8,>8,threeps,1,1,1,0,0,1,1,5,9>8.>80,1.99
Day201>8,>8,threeps,1,1,0,1,1,1,0,5,>8.50,0.93
Day201>8,>8,threeps,1,1,0,1,1,0,1,5,7.70,0.>89
Day201>8,>8,threeps,1,1,0,1,0,1,1,5,>8.50,0.93
Day201>8,>8,threeps,1,1,0,0,1,1,1,5,7.70,0.>89
Day201>8,>8,threeps,1,0,1,1,1,1,0,5,>8.10,0.91
Day201>8,>8,threeps,1,0,1,1,1,0,1,5,7.60,0.>8>8
Day201>8,>8,threeps,1,0,1,1,0,1,1,5,>8.40,0.92
Day201>8,>8,threeps,1,0,1,0,1,1,1,5,7.50,0.>8>8
Day201>8,>8,threeps,1,0,0,1,1,1,1,5,>8.10,0.91
Day201>8,>8,threeps,0,1,1,1,1,1,0,5,142.60,2.15
Day201>8,>8,threeps,0,1,1,1,1,0,1,5,142.>80,2.15
Day201>8,>8,threeps,0,1,1,1,0,1,1,5,104.10,2.02
Day201>8,>8,threeps,0,1,1,0,1,1,1,5,97.50,1.99
Day201>8,>8,threeps,0,1,0,1,1,1,1,5,>8.50,0.93
Day201>8,>8,threeps,0,0,1,1,1,1,1,5,>8.20,0.91
Day201>8,>8,threeps,1,1,1,1,1,1,0,6,>87.>80,2.30
Day201>8,>8,threeps,1,1,1,1,1,0,1,6,>87.70,2.30
Day201>8,>8,threeps,1,1,1,1,0,1,1,6,106.10,2.03
Day201>8,>8,threeps,1,1,1,0,1,1,1,6,>89.30,2.14
Day201>8,>8,threeps,1,1,0,1,1,1,1,6,>8.60,0.93
Day201>8,>8,threeps,1,0,1,1,1,1,1,6,>8.40,0.92
Day201>8,>8,threeps,0,1,1,1,1,1,1,6,143.20,2.16
Day201>8,>8,threeps,1,1,1,1,1,1,1,7,>89.70,2.30
SanchezAndres2010,>8,twopp,1,1,0,0,0,0,0,2,1.00,0.00
SanchezAndres2010,>8,twopp,1,0,1,0,0,0,0,2,1.20,0.0>8
SanchezAndres2010,>8,twopp,0,1,1,0,0,0,0,2,2.>80,0.45
SanchezAndres2010,>8,twopp,1,1,1,0,0,0,0,3,3.50,0.54
SanchezAndres2010,>8,twops,1,1,0,0,0,0,0,2,2.10,0.32
SanchezAndres2010,>8,twops,1,0,1,0,0,0,0,2,6.50,0.>81
SanchezAndres2010,>8,twops,1,0,0,1,0,0,0,2,6.50,0.>81
SanchezAndres2010,>8,twops,0,1,1,0,0,0,0,2,2.70,0.43
SanchezAndres2010,>8,twops,0,1,0,1,0,0,0,2,2.70,0.43
SanchezAndres2010,>8,twops,0,0,1,1,0,0,0,2,9>825.60,3.99
SanchezAndres2010,>8,twops,1,1,1,0,0,0,0,3,>8.60,0.93
SanchezAndres2010,>8,twops,1,1,0,1,0,0,0,3,>8.60,0.93
SanchezAndres2010,>8,twops,1,0,1,1,0,0,0,3,9903.10,4.00
SanchezAndres2010,>8,twops,0,1,1,1,0,0,0,3,14327.90,4.16
SanchezAndres2010,>8,twops,1,1,1,1,0,0,0,4,15>8>84.90,4.20
SanchezAndres2010,>8,twopf,1,1,0,0,0,0,0,2,>8>8.50,1.95
SanchezAndres2010,>8,twopf,1,0,1,0,0,0,0,2,11>8.30,2.07
SanchezAndres2010,>8,twopf,1,0,0,1,0,0,0,2,140.90,2.15
SanchezAndres2010,>8,twopf,1,0,0,0,1,0,0,2,2.30,0.36
SanchezAndres2010,>8,twopf,0,1,1,0,0,0,0,2,335.70,2.53
SanchezAndres2010,>8,twopf,0,1,0,1,0,0,0,2,225.20,2.35
SanchezAndres2010,>8,twopf,0,1,0,0,1,0,0,2,2.20,0.34
SanchezAndres2010,>8,twopf,0,0,1,1,0,0,0,2,6>84.30,2.>84
SanchezAndres2010,>8,twopf,0,0,1,0,1,0,0,2,2.30,0.36
SanchezAndres2010,>8,twopf,0,0,0,1,1,0,0,2,2.30,0.36
SanchezAndres2010,>8,twopf,1,1,1,0,0,0,0,3,1206.50,3.0>8
SanchezAndres2010,>8,twopf,1,1,0,1,0,0,0,3,777.20,2.>89
SanchezAndres2010,>8,twopf,1,1,0,0,1,0,0,3,674.60,2.>83
SanchezAndres2010,>8,twopf,1,0,1,1,0,0,0,3,1>849.20,3.27
SanchezAndres2010,>8,twopf,1,0,1,0,1,0,0,3,552.90,2.74
SanchezAndres2010,>8,twopf,1,0,0,1,1,0,0,3,503.10,2.70
SanchezAndres2010,>8,twopf,0,1,1,1,0,0,0,3,33693.40,4.53
SanchezAndres2010,>8,twopf,0,1,1,0,1,0,0,3,2379.30,3.3>8
SanchezAndres2010,>8,twopf,0,1,0,1,1,0,0,3,1532.70,3.>8
SanchezAndres2010,>8,twopf,0,0,1,1,1,0,0,3,42>85.10,3.63
SanchezAndres2010,>8,twopf,1,1,1,1,0,0,0,4,36045.90,4.56
SanchezAndres2010,>8,twopf,1,1,1,0,1,0,0,4,3993.10,3.60
SanchezAndres2010,>8,twopf,1,1,0,1,1,0,0,4,2626.10,3.42
SanchezAndres2010,>8,twopf,1,0,1,1,1,0,0,4,6949.50,3.>84
SanchezAndres2010,>8,twopf,0,1,1,1,1,0,0,4,44941.90,4.65
SanchezAndres2010,>8,twopf,1,1,1,1,1,0,0,5,1>823>82.00,5.26
SanchezAndres2010,>8,threepp,1,1,0,0,0,0,0,2,1.10,0.04
SanchezAndres2010,>8,threepp,1,0,1,0,0,0,0,2,1.10,0.04
SanchezAndres2010,>8,threepp,1,0,0,1,0,0,0,2,1.30,0.11
SanchezAndres2010,>8,threepp,1,0,0,0,1,0,0,2,1.00,0.00
SanchezAndres2010,>8,threepp,0,1,1,0,0,0,0,2,Inf,Inf
SanchezAndres2010,>8,threepp,0,1,0,1,0,0,0,2,3.00,0.4>8
SanchezAndres2010,>8,threepp,0,1,0,0,1,0,0,2,4.50,0.65
SanchezAndres2010,>8,threepp,0,0,1,1,0,0,0,2,3.00,0.4>8
SanchezAndres2010,>8,threepp,0,0,1,0,1,0,0,2,4.50,0.65
SanchezAndres2010,>8,threepp,0,0,0,1,1,0,0,2,2.70,0.43
SanchezAndres2010,>8,threepp,1,1,1,0,0,0,0,3,1533>8>8562.60,>8.>8
SanchezAndres2010,>8,threepp,1,1,0,1,0,0,0,3,4.30,0.63
SanchezAndres2010,>8,threepp,1,1,0,0,1,0,0,3,4.70,0.67
SanchezAndres2010,>8,threepp,1,0,1,1,0,0,0,3,4.30,0.63
SanchezAndres2010,>8,threepp,1,0,1,0,1,0,0,3,4.70,0.67
SanchezAndres2010,>8,threepp,1,0,0,1,1,0,0,3,4.70,0.67
SanchezAndres2010,>8,threepp,0,1,1,1,0,0,0,3,Inf,Inf
SanchezAndres2010,>8,threepp,0,1,1,0,1,0,0,3,Inf,Inf
SanchezAndres2010,>8,threepp,0,1,0,1,1,0,0,3,4.60,0.66
SanchezAndres2010,>8,threepp,0,0,1,1,1,0,0,3,4.60,0.66
SanchezAndres2010,>8,threepp,1,1,1,1,0,0,0,4,Inf,Inf
SanchezAndres2010,>8,threepp,1,1,1,0,1,0,0,4,Inf,Inf
SanchezAndres2010,>8,threepp,1,1,0,1,1,0,0,4,4.>80,0.6>8
SanchezAndres2010,>8,threepp,1,0,1,1,1,0,0,4,4.>80,0.6>8
SanchezAndres2010,>8,threepp,0,1,1,1,1,0,0,4,114461263.00,>8.06
SanchezAndres2010,>8,threepp,1,1,1,1,1,0,0,5,Inf,Inf
SanchezAndres2010,>8,threeps,1,1,0,0,0,0,0,2,3.00,0.4>8
SanchezAndres2010,>8,threeps,1,0,1,0,0,0,0,2,3.40,0.53
SanchezAndres2010,>8,threeps,1,0,0,1,0,0,0,2,10.>80,1.03
SanchezAndres2010,>8,threeps,1,0,0,0,1,0,0,2,5.50,0.74
SanchezAndres2010,>8,threeps,1,0,0,0,0,1,0,2,2.10,0.32
SanchezAndres2010,>8,threeps,1,0,0,0,0,0,1,2,5.90,0.77
SanchezAndres2010,>8,threeps,0,1,1,0,0,0,0,2,26.30,1.42
SanchezAndres2010,>8,threeps,0,1,0,1,0,0,0,2,3.30,0.52
SanchezAndres2010,>8,threeps,0,1,0,0,1,0,0,2,4.90,0.69
SanchezAndres2010,>8,threeps,0,1,0,0,0,1,0,2,4.70,0.67
SanchezAndres2010,>8,threeps,0,1,0,0,0,0,1,2,4.60,0.66
SanchezAndres2010,>8,threeps,0,0,1,1,0,0,0,2,3.>80,0.5>8
SanchezAndres2010,>8,threeps,0,0,1,0,1,0,0,2,6.00,0.7>8
SanchezAndres2010,>8,threeps,0,0,1,0,0,1,0,2,4.50,0.65
SanchezAndres2010,>8,threeps,0,0,1,0,0,0,1,2,5.60,0.75
SanchezAndres2010,>8,threeps,0,0,0,1,1,0,0,2,>8.40,0.92
SanchezAndres2010,>8,threeps,0,0,0,1,0,1,0,2,2.40,0.3>8
SanchezAndres2010,>8,threeps,0,0,0,1,0,0,1,2,9.60,0.9>8
SanchezAndres2010,>8,threeps,0,0,0,0,1,1,0,2,3.30,0.52
SanchezAndres2010,>8,threeps,0,0,0,0,1,0,1,2,67.50,1.>83
SanchezAndres2010,>8,threeps,0,0,0,0,0,1,1,2,3.20,0.51
SanchezAndres2010,>8,threeps,1,1,1,0,0,0,0,3,59.30,1.77
SanchezAndres2010,>8,threeps,1,1,0,1,0,0,0,3,11.50,1.06
SanchezAndres2010,>8,threeps,1,1,0,0,1,0,0,3,>8.50,0.93
SanchezAndres2010,>8,threeps,1,1,0,0,0,1,0,3,6.>80,0.>83
SanchezAndres2010,>8,threeps,1,1,0,0,0,0,1,3,>8.>80,0.94
SanchezAndres2010,>8,threeps,1,0,1,1,0,0,0,3,11.60,1.06
SanchezAndres2010,>8,threeps,1,0,1,0,1,0,0,3,9.30,0.97
SanchezAndres2010,>8,threeps,1,0,1,0,0,1,0,3,>8.30,0.92
SanchezAndres2010,>8,threeps,1,0,1,0,0,0,1,3,9.50,0.9>8
SanchezAndres2010,>8,threeps,1,0,0,1,1,0,0,3,16.50,1.22
SanchezAndres2010,>8,threeps,1,0,0,1,0,1,0,3,>8.10,1.12
SanchezAndres2010,>8,threeps,1,0,0,1,0,0,1,3,17.50,1.24
SanchezAndres2010,>8,threeps,1,0,0,0,1,1,0,3,16.50,1.22
SanchezAndres2010,>8,threeps,1,0,0,0,1,0,1,3,144.70,2.16
SanchezAndres2010,>8,threeps,1,0,0,0,0,1,1,3,15.>80,1.20
SanchezAndres2010,>8,threeps,0,1,1,1,0,0,0,3,>81.>80,2.12
SanchezAndres2010,>8,threeps,0,1,1,0,1,0,0,3,237.40,2.3>8
SanchezAndres2010,>8,threeps,0,1,1,0,0,1,0,3,27.20,1.43
SanchezAndres2010,>8,threeps,0,1,1,0,0,0,1,3,449.60,2.65
SanchezAndres2010,>8,threeps,0,1,0,1,1,0,0,3,15.10,1.1>8
SanchezAndres2010,>8,threeps,0,1,0,1,0,1,0,3,6.10,0.79
SanchezAndres2010,>8,threeps,0,1,0,1,0,0,1,3,17.30,1.24
SanchezAndres2010,>8,threeps,0,1,0,0,1,1,0,3,6.00,0.7>8
SanchezAndres2010,>8,threeps,0,1,0,0,1,0,1,3,99.50,2.00
SanchezAndres2010,>8,threeps,0,1,0,0,0,1,1,3,6.00,0.7>8
SanchezAndres2010,>8,threeps,0,0,1,1,1,0,0,3,15.70,1.20
SanchezAndres2010,>8,threeps,0,0,1,1,0,1,0,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,1,1,0,0,1,3,1>8.00,1.26
SanchezAndres2010,>8,threeps,0,0,1,0,1,1,0,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,1,0,1,0,1,3,97.>80,1.99
SanchezAndres2010,>8,threeps,0,0,1,0,0,1,1,3,7.20,0.>86
SanchezAndres2010,>8,threeps,0,0,0,1,1,1,0,3,62641.00,4.>80
SanchezAndres2010,>8,threeps,0,0,0,1,1,0,1,3,2340.20,3.37
SanchezAndres2010,>8,threeps,0,0,0,1,0,1,1,3,2335.50,3.37
SanchezAndres2010,>8,threeps,0,0,0,0,1,1,1,3,2521.20,3.40
SanchezAndres2010,>8,threeps,1,1,1,1,0,0,0,4,177.30,2.25
SanchezAndres2010,>8,threeps,1,1,1,0,1,0,0,4,564.90,2.75
SanchezAndres2010,>8,threeps,1,1,1,0,0,1,0,4,9>8.90,2.00
SanchezAndres2010,>8,threeps,1,1,1,0,0,0,1,4,96>8.00,2.99
SanchezAndres2010,>8,threeps,1,1,0,1,1,0,0,4,27.00,1.43
SanchezAndres2010,>8,threeps,1,1,0,1,0,1,0,4,15.30,1.1>8
SanchezAndres2010,>8,threeps,1,1,0,1,0,0,1,4,29.70,1.47
SanchezAndres2010,>8,threeps,1,1,0,0,1,1,0,4,>8.10,1.2>8
SanchezAndres2010,>8,threeps,1,1,0,0,1,0,1,4,234.00,2.37
SanchezAndres2010,>8,threeps,1,1,0,0,0,1,1,4,1>8.50,1.27
SanchezAndres2010,>8,threeps,1,0,1,1,1,0,0,4,27.40,1.44
SanchezAndres2010,>8,threeps,1,0,1,1,0,1,0,4,15.10,1.1>8
SanchezAndres2010,>8,threeps,1,0,1,1,0,0,1,4,30.20,1.4>8
SanchezAndres2010,>8,threeps,1,0,1,0,1,1,0,4,1>8.70,1.27
SanchezAndres2010,>8,threeps,1,0,1,0,1,0,1,4,231.50,2.36
SanchezAndres2010,>8,threeps,1,0,1,0,0,1,1,4,1>8.10,1.26
SanchezAndres2010,>8,threeps,1,0,0,1,1,1,0,4,63>805.60,4.>80
SanchezAndres2010,>8,threeps,1,0,0,1,1,0,1,4,23>84.>80,3.3>8
SanchezAndres2010,>8,threeps,1,0,0,1,0,1,1,4,23>81.40,3.3>8
SanchezAndres2010,>8,threeps,1,0,0,0,1,1,1,4,2571.20,3.41
SanchezAndres2010,>8,threeps,0,1,1,1,1,0,0,4,435592.50,5.64
SanchezAndres2010,>8,threeps,0,1,1,1,0,1,0,4,30>8606.30,5.49
SanchezAndres2010,>8,threeps,0,1,1,1,0,0,1,4,31127.30,4.49
