Entry,Model,X1,X2,X3,X4,N,Collinearity,Identifiable,Timepoints,log.col
Elkins1982a,2ps,1,0,1,0,2,5.9,TRUE,5,0.770852012
Elkins1982a,2ps,1,0,0,1,2,5.9,TRUE,5,0.770852012
Elkins1982a,2ps,0,1,1,0,2,4.7,TRUE,5,0.672097858
Elkins1982a,2ps,0,1,0,1,2,4.7,TRUE,5,0.672097858
Elkins1982a,2ps,0,0,1,1,2,3776662.8,FALSE,5,6.57710821
Elkins1982a,2ps,1,1,1,0,3,41.1,FALSE,5,1.613841822
Elkins1982a,2ps,1,1,0,1,3,41.1,FALSE,5,1.613841822
Elkins1982a,2ps,1,0,1,1,3,6581037.9,FALSE,5,6.818294392
Elkins1982a,2ps,0,1,1,1,3,9742146.2,FALSE,5,6.988654643
Elkins1982a,2ps,1,1,1,1,4,34296951,FALSE,5,7.535255513
Elkins1982b,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Elkins1982b,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Elkins1982b,2pp,0,1,1,,2,3.6,TRUE,5,0.556302501
Elkins1982b,2pp,1,1,1,,3,9,TRUE,5,0.954242509
Elkins1982b,2ps,1,1,0,0,2,2.7,TRUE,5,0.431363764
Elkins1982b,2ps,1,0,1,0,2,5.9,TRUE,5,0.770852012
Elkins1982b,2ps,1,0,0,1,2,5.9,TRUE,5,0.770852012
Elkins1982b,2ps,0,1,1,0,2,4.7,TRUE,5,0.672097858
Elkins1982b,2ps,0,1,0,1,2,4.7,TRUE,5,0.672097858
Elkins1982b,2ps,0,0,1,1,2,3776662.8,FALSE,5,6.57710821
Elkins1982b,2ps,1,1,1,0,3,41.1,FALSE,5,1.613841822
Elkins1982b,2ps,1,1,0,1,3,41.1,FALSE,5,1.613841822
Elkins1982b,2ps,1,0,1,1,3,6581037.9,FALSE,5,6.818294392
Elkins1982b,2ps,0,1,1,1,3,9742146.2,FALSE,5,6.988654643
Elkins1982b,2ps,1,1,1,1,4,34296951,FALSE,5,7.535255513
Erdenebileg2018,2pp,1,1,0,,2,1.5,TRUE,5,0.176091259
Erdenebileg2018,2pp,1,0,1,,2,2,TRUE,5,0.301029996
Erdenebileg2018,2pp,0,1,1,,2,4.4,TRUE,5,0.643452676
Erdenebileg2018,2pp,1,1,1,,3,12.8,TRUE,5,1.10720997
Erdenebileg2018,2ps,1,1,0,0,2,3.4,TRUE,5,0.531478917
Erdenebileg2018,2ps,1,0,1,0,2,8,TRUE,5,0.903089987
Erdenebileg2018,2ps,1,0,0,1,2,8,TRUE,5,0.903089987
Erdenebileg2018,2ps,0,1,1,0,2,5.7,TRUE,5,0.755874856
Erdenebileg2018,2ps,0,1,0,1,2,5.7,TRUE,5,0.755874856
Erdenebileg2018,2ps,0,0,1,1,2,3266808.4,FALSE,5,6.514123664
Erdenebileg2018,2ps,1,1,1,0,3,58.1,FALSE,5,1.764176132
Erdenebileg2018,2ps,1,1,0,1,3,58.1,FALSE,5,1.764176132
Erdenebileg2018,2ps,1,0,1,1,3,6937237.5,FALSE,5,6.841186563
Erdenebileg2018,2ps,0,1,1,1,3,5475997.2,FALSE,5,6.738463217
Erdenebileg2018,2ps,1,1,1,1,4,9197392.5,FALSE,5,6.96366472
Esch2019,2pp,1,1,0,,2,1.1,TRUE,5,0.041392685
Esch2019,2pp,1,0,1,,2,1.4,TRUE,5,0.146128036
Esch2019,2pp,0,1,1,,2,3.5,TRUE,5,0.544068044
Esch2019,2pp,1,1,1,,3,5.9,TRUE,5,0.770852012
Esch2019,2ps,1,1,0,0,2,2.5,TRUE,5,0.397940009
Esch2019,2ps,1,0,1,0,2,5.6,TRUE,5,0.748188027
Esch2019,2ps,1,0,0,1,2,5.6,TRUE,5,0.748188027
Esch2019,2ps,0,1,1,0,2,4,TRUE,5,0.602059991
Esch2019,2ps,0,1,0,1,2,4,TRUE,5,0.602059991
Esch2019,2ps,0,0,1,1,2,651066.9,FALSE,5,5.813625617
Esch2019,2ps,1,1,1,0,3,14.3,TRUE,5,1.155336037
Esch2019,2ps,1,1,0,1,3,14.3,TRUE,5,1.155336037
Esch2019,2ps,1,0,1,1,3,3518554.5,FALSE,5,6.546364282
Esch2019,2ps,0,1,1,1,3,935982.9,FALSE,5,5.971267914
Esch2019,2ps,1,1,1,1,4,58315033.2,FALSE,5,7.765780527
Fores1988,2pp,1,1,0,,2,2.5,TRUE,8,0.397940009
Fores1988,2pp,1,0,1,,2,3.5,TRUE,8,0.544068044
Fores1988,2pp,0,1,1,,2,8.2,TRUE,8,0.913813852
Fores1988,2pp,1,1,1,,3,64.2,FALSE,8,1.807535028
Fores1988,2ps,1,1,0,0,2,6.7,TRUE,8,0.826074803
Fores1988,2ps,1,0,1,0,2,14.9,TRUE,8,1.173186268
Fores1988,2ps,1,0,0,1,2,14.9,TRUE,8,1.173186268
Fores1988,2ps,0,1,1,0,2,12.2,TRUE,8,1.086359831
Fores1988,2ps,0,1,0,1,2,12.2,TRUE,8,1.086359831
Fores1988,2ps,0,0,1,1,2,3166181.8,FALSE,8,6.500535848
Fores1988,2ps,1,1,1,0,3,295.8,FALSE,8,2.47099817
Fores1988,2ps,1,1,0,1,3,295.8,FALSE,8,2.47099817
Fores1988,2ps,1,0,1,1,3,3839951.1,FALSE,8,6.584325694
Fores1988,2ps,0,1,1,1,3,3893140.3,FALSE,8,6.590300055
Fores1988,2ps,1,1,1,1,4,4031849.5,FALSE,8,6.605504312
Fosu2007,2pp,1,1,0,,2,2.7,TRUE,7,0.431363764
Fosu2007,2pp,1,0,1,,2,4.1,TRUE,7,0.612783857
Fosu2007,2pp,0,1,1,,2,7.6,TRUE,7,0.880813592
Fosu2007,2pp,1,1,1,,3,56,FALSE,7,1.748188027
Fosu2007,2ps,1,1,0,0,2,6.8,TRUE,7,0.832508913
Fosu2007,2ps,1,0,1,0,2,15.8,TRUE,7,1.198657087
Fosu2007,2ps,1,0,0,1,2,15.8,TRUE,7,1.198657087
Fosu2007,2ps,0,1,1,0,2,11.8,TRUE,7,1.071882007
Fosu2007,2ps,0,1,0,1,2,11.8,TRUE,7,1.071882007
Fosu2007,2ps,0,0,1,1,2,2264814.5,FALSE,7,6.355032637
Fosu2007,2ps,1,1,1,0,3,269.6,FALSE,7,2.430719888
Fosu2007,2ps,1,1,0,1,3,269.6,FALSE,7,2.430719888
Fosu2007,2ps,1,0,1,1,3,2879264.3,FALSE,7,6.459281532
Fosu2007,2ps,0,1,1,1,3,2736982.7,FALSE,7,6.437272052
Fosu2007,2ps,1,1,1,1,4,4488972.6,FALSE,7,6.652146955
Freitas2019,2pp,1,1,0,,2,1.4,TRUE,14,0.146128036
Freitas2019,2pp,1,0,1,,2,1.9,TRUE,14,0.278753601
Freitas2019,2pp,0,1,1,,2,4.6,TRUE,14,0.662757832
Freitas2019,2pp,1,1,1,,3,12.2,TRUE,14,1.086359831
Freitas2019,2ps,1,1,0,0,2,3.5,TRUE,14,0.544068044
Freitas2019,2ps,1,0,1,0,2,7.7,TRUE,14,0.886490725
Freitas2019,2ps,1,0,0,1,2,7.7,TRUE,14,0.886490725
Freitas2019,2ps,0,1,1,0,2,6.3,TRUE,14,0.799340549
Freitas2019,2ps,0,1,0,1,2,6.3,TRUE,14,0.799340549
Freitas2019,2ps,0,0,1,1,2,3161786.1,FALSE,14,6.499932486
Freitas2019,2ps,1,1,1,0,3,51.3,FALSE,14,1.710117365
Freitas2019,2ps,1,1,0,1,3,51.3,FALSE,14,1.710117365
Freitas2019,2ps,1,0,1,1,3,5833754,FALSE,14,6.765948112
Freitas2019,2ps,0,1,1,1,3,4870020,FALSE,14,6.687530745
Freitas2019,2ps,1,1,1,1,4,6547304.3,FALSE,14,6.816062526
Gang2019,2pp,1,1,0,,2,1.2,TRUE,4,0.079181246
Gang2019,2pp,1,0,1,,2,1.6,TRUE,4,0.204119983
Gang2019,2pp,0,1,1,,2,3.1,TRUE,4,0.491361694
Gang2019,2pp,1,1,1,,3,5.9,TRUE,4,0.770852012
Gang2019,2ps,1,1,0,0,2,2.3,TRUE,4,0.361727836
Gang2019,2ps,1,0,1,0,2,6,TRUE,4,0.77815125
Gang2019,2ps,1,0,0,1,2,6,TRUE,4,0.77815125
Gang2019,2ps,0,1,1,0,2,3.5,TRUE,4,0.544068044
Gang2019,2ps,0,1,0,1,2,3.5,TRUE,4,0.544068044
Gang2019,2ps,0,0,1,1,2,429920.1,FALSE,4,5.63338775
Gang2019,2ps,1,1,1,0,3,19.4,TRUE,4,1.28780173
Gang2019,2ps,1,1,0,1,3,19.4,TRUE,4,1.28780173
Gang2019,2ps,1,0,1,1,3,1601673.5,FALSE,4,6.20457399
Gang2019,2ps,0,1,1,1,3,670086.1,FALSE,4,5.826130609
Gang2019,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Gehrke1995,2pp,1,1,0,,2,3.1,TRUE,3,0.491361694
Gehrke1995,2pp,1,0,1,,2,3.8,TRUE,3,0.579783597
Gehrke1995,2pp,0,1,1,,2,16,TRUE,3,1.204119983
Gehrke1995,2pp,1,1,1,,3,Inf,FALSE,3,#?VALOR!
Gehrke1995,2ps,1,1,0,0,2,11,TRUE,3,1.041392685
Gehrke1995,2ps,1,0,1,0,2,29,FALSE,3,1.462397998
Gehrke1995,2ps,1,0,0,1,2,29,FALSE,3,1.462397998
Gehrke1995,2ps,0,1,1,0,2,19,TRUE,3,1.278753601
Gehrke1995,2ps,0,1,0,1,2,19,TRUE,3,1.278753601
Gehrke1995,2ps,0,0,1,1,2,9306325,FALSE,3,6.968778215
Gehrke1995,2ps,1,1,1,0,3,Inf,FALSE,3,#?VALOR!
Gehrke1995,2ps,1,1,0,1,3,Inf,FALSE,3,#?VALOR!
Gehrke1995,2ps,1,0,1,1,3,Inf,FALSE,3,#?VALOR!
Gehrke1995,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
Gehrke1995,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
Giese2009,2pp,1,1,0,,2,1.1,TRUE,12,0.041392685
Giese2009,2pp,1,0,1,,2,1.4,TRUE,12,0.146128036
Giese2009,2pp,0,1,1,,2,2.9,TRUE,12,0.462397998
Giese2009,2pp,1,1,1,,3,5.1,TRUE,12,0.707570176
Giese2009,2ps,1,1,0,0,2,2,TRUE,12,0.301029996
Giese2009,2ps,1,0,1,0,2,4.1,TRUE,12,0.612783857
Giese2009,2ps,1,0,0,1,2,4.1,TRUE,12,0.612783857
Giese2009,2ps,0,1,1,0,2,3.4,TRUE,12,0.531478917
Giese2009,2ps,0,1,0,1,2,3.4,TRUE,12,0.531478917
Giese2009,2ps,0,0,1,1,2,135520.1,FALSE,12,5.132003713
Giese2009,2ps,1,1,1,0,3,10.8,TRUE,12,1.033423755
Giese2009,2ps,1,1,0,1,3,10.8,TRUE,12,1.033423755
Giese2009,2ps,1,0,1,1,3,300423.5,FALSE,12,5.477733901
Giese2009,2ps,0,1,1,1,3,176770.5,FALSE,12,5.24740979
Giese2009,2ps,1,1,1,1,4,326642,FALSE,12,5.514072026
Glassman2018,2pp,1,1,0,,2,1.2,TRUE,4,0.079181246
Glassman2018,2pp,1,0,1,,2,1.6,TRUE,4,0.204119983
Glassman2018,2pp,0,1,1,,2,4,TRUE,4,0.602059991
Glassman2018,2pp,1,1,1,,3,9.9,TRUE,4,0.995635195
Glassman2018,2ps,1,1,0,0,2,2.8,TRUE,4,0.447158031
Glassman2018,2ps,1,0,1,0,2,6.6,TRUE,4,0.819543936
Glassman2018,2ps,1,0,0,1,2,6.6,TRUE,4,0.819543936
Glassman2018,2ps,0,1,1,0,2,4.7,TRUE,4,0.672097858
Glassman2018,2ps,0,1,0,1,2,4.7,TRUE,4,0.672097858
Glassman2018,2ps,0,0,1,1,2,256021.4,FALSE,4,5.408276268
Glassman2018,2ps,1,1,1,0,3,31.6,FALSE,4,1.499687083
Glassman2018,2ps,1,1,0,1,3,31.6,FALSE,4,1.499687083
Glassman2018,2ps,1,0,1,1,3,2209898.3,FALSE,4,6.344372288
Glassman2018,2ps,0,1,1,1,3,618025,FALSE,4,5.791006043
Glassman2018,2ps,1,1,1,1,4,61877508.8,FALSE,4,7.791532821
Gliksman2018a,2pp,1,1,0,,2,1.5,TRUE,3,0.176091259
Gliksman2018a,2pp,1,0,1,,2,2,TRUE,3,0.301029996
Gliksman2018a,2pp,0,1,1,,2,5,TRUE,3,0.698970004
Gliksman2018a,2pp,1,1,1,,3,Inf,FALSE,3,#?VALOR!
Gliksman2018a,2ps,1,1,0,0,2,3.8,TRUE,3,0.579783597
Gliksman2018a,2ps,1,0,1,0,2,8.4,TRUE,3,0.924279286
Gliksman2018a,2ps,1,0,0,1,2,8.4,TRUE,3,0.924279286
Gliksman2018a,2ps,0,1,1,0,2,7,TRUE,3,0.84509804
Gliksman2018a,2ps,0,1,0,1,2,7,TRUE,3,0.84509804
Gliksman2018a,2ps,0,0,1,1,2,3907229.1,FALSE,3,6.591868877
Gliksman2018a,2ps,1,1,1,0,3,1630895724,FALSE,3,9.212426194
Gliksman2018a,2ps,1,1,0,1,3,77841577.8,FALSE,3,7.89121163
Gliksman2018a,2ps,1,0,1,1,3,Inf,FALSE,3,#?VALOR!
Gliksman2018a,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
Gliksman2018a,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
Gliksman2018b,2pp,1,1,0,,2,1.5,TRUE,6,0.176091259
Gliksman2018b,2pp,1,0,1,,2,2,TRUE,6,0.301029996
Gliksman2018b,2pp,0,1,1,,2,5.4,TRUE,6,0.73239376
Gliksman2018b,2pp,1,1,1,,3,28.1,FALSE,6,1.44870632
Gliksman2018b,2ps,1,1,0,0,2,4.1,TRUE,6,0.612783857
Gliksman2018b,2ps,1,0,1,0,2,8.7,TRUE,6,0.939519253
Gliksman2018b,2ps,1,0,0,1,2,8.7,TRUE,6,0.939519253
Gliksman2018b,2ps,0,1,1,0,2,7.7,TRUE,6,0.886490725
Gliksman2018b,2ps,0,1,0,1,2,7.7,TRUE,6,0.886490725
Gliksman2018b,2ps,0,0,1,1,2,4692812.8,FALSE,6,6.67143323
Gliksman2018b,2ps,1,1,1,0,3,134.9,FALSE,6,2.13001195
Gliksman2018b,2ps,1,1,0,1,3,134.9,FALSE,6,2.13001195
Gliksman2018b,2ps,1,0,1,1,3,8898200.5,FALSE,6,6.949302187
Gliksman2018b,2ps,0,1,1,1,3,10052479.3,FALSE,6,7.002273187
Gliksman2018b,2ps,1,1,1,1,4,11859045.3,FALSE,6,7.074049728
Gliksman2018C,2pp,1,1,0,,2,1.1,TRUE,5,0.041392685
Gliksman2018C,2pp,1,0,1,,2,1.4,TRUE,5,0.146128036
Gliksman2018C,2pp,0,1,1,,2,3.5,TRUE,5,0.544068044
Gliksman2018C,2pp,1,1,1,,3,6,TRUE,5,0.77815125
Gliksman2018C,2ps,1,1,0,0,2,2.4,TRUE,5,0.380211242
Gliksman2018C,2ps,1,0,1,0,2,5.2,TRUE,5,0.716003344
Gliksman2018C,2ps,1,0,0,1,2,5.2,TRUE,5,0.716003344
Gliksman2018C,2ps,0,1,1,0,2,4.2,TRUE,5,0.62324929
Gliksman2018C,2ps,0,1,0,1,2,4.2,TRUE,5,0.62324929
Gliksman2018C,2ps,0,0,1,1,2,2873310.2,FALSE,5,6.458382515
Gliksman2018C,2ps,1,1,1,0,3,19.9,TRUE,5,1.298853076
Gliksman2018C,2ps,1,1,0,1,3,19.9,TRUE,5,1.298853076
Gliksman2018C,2ps,1,0,1,1,3,3761628.2,FALSE,5,6.575375868
Gliksman2018C,2ps,0,1,1,1,3,3058060.4,FALSE,5,6.485446059
Gliksman2018C,2ps,1,1,1,1,4,6558207.8,FALSE,5,6.816785173
Gong2020,2pp,1,1,0,,2,1.3,TRUE,7,0.113943352
Gong2020,2pp,1,0,1,,2,1.7,TRUE,7,0.230448921
Gong2020,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
Gong2020,2pp,1,1,1,,3,10.5,TRUE,7,1.021189299
Gong2020,2ps,1,1,0,0,2,3.3,TRUE,7,0.51851394
Gong2020,2ps,1,0,1,0,2,7.2,TRUE,7,0.857332496
Gong2020,2ps,1,0,0,1,2,7.2,TRUE,7,0.857332496
Gong2020,2ps,0,1,1,0,2,5.9,TRUE,7,0.770852012
Gong2020,2ps,0,1,0,1,2,5.9,TRUE,7,0.770852012
Gong2020,2ps,0,0,1,1,2,4516786.2,FALSE,7,6.654829534
Gong2020,2ps,1,1,1,0,3,44,FALSE,7,1.643452676
Gong2020,2ps,1,1,0,1,3,44,FALSE,7,1.643452676
Gong2020,2ps,1,0,1,1,3,5516810.8,FALSE,7,6.74168809
Gong2020,2ps,0,1,1,1,3,6702730.7,FALSE,7,6.826251771
Gong2020,2ps,1,1,1,1,4,11884266.1,FALSE,7,7.074972368
Hamadi2000,2pp,1,1,0,,2,1.2,TRUE,11,0.079181246
Hamadi2000,2pp,1,0,1,,2,1.5,TRUE,11,0.176091259
Hamadi2000,2pp,0,1,1,,2,4.1,TRUE,11,0.612783857
Hamadi2000,2pp,1,1,1,,3,8.2,TRUE,11,0.913813852
Hamadi2000,2ps,1,1,0,0,2,3,TRUE,11,0.477121255
Hamadi2000,2ps,1,0,1,0,2,6.5,TRUE,11,0.812913357
Hamadi2000,2ps,1,0,0,1,2,6.5,TRUE,11,0.812913357
Hamadi2000,2ps,0,1,1,0,2,5.3,TRUE,11,0.72427587
Hamadi2000,2ps,0,1,0,1,2,5.3,TRUE,11,0.72427587
Hamadi2000,2ps,0,0,1,1,2,5232351.8,FALSE,11,6.718696936
Hamadi2000,2ps,1,1,1,0,3,32.1,FALSE,11,1.506505032
Hamadi2000,2ps,1,1,0,1,3,32.1,FALSE,11,1.506505032
Hamadi2000,2ps,1,0,1,1,3,7587057.4,FALSE,11,6.88007337
Hamadi2000,2ps,0,1,1,1,3,6411938.8,FALSE,11,6.806989368
Hamadi2000,2ps,1,1,1,1,4,9181886.8,FALSE,11,6.962931934
Hart1995,2pp,1,1,0,,2,1.3,TRUE,6,0.113943352
Hart1995,2pp,1,0,1,,2,1.6,TRUE,6,0.204119983
Hart1995,2pp,0,1,1,,2,5.6,TRUE,6,0.748188027
Hart1995,2pp,1,1,1,,3,15.1,TRUE,6,1.178976947
Hart1995,2ps,1,1,0,0,2,4.1,TRUE,6,0.612783857
Hart1995,2ps,1,0,1,0,2,11.9,TRUE,6,1.075546961
Hart1995,2ps,1,0,0,1,2,11.9,TRUE,6,1.075546961
Hart1995,2ps,0,1,1,0,2,6.1,TRUE,6,0.785329835
Hart1995,2ps,0,1,0,1,2,6.1,TRUE,6,0.785329835
Hart1995,2ps,0,0,1,1,2,1597151.2,FALSE,6,6.203346032
Hart1995,2ps,1,1,1,0,3,68.2,FALSE,6,1.833784375
Hart1995,2ps,1,1,0,1,3,68.2,FALSE,6,1.833784375
Hart1995,2ps,1,0,1,1,3,14782514.6,FALSE,6,7.169748317
Hart1995,2ps,0,1,1,1,3,5668193.2,FALSE,6,6.753444645
Hart1995,2ps,1,1,1,1,4,15713545.8,FALSE,6,7.196274196
He2019,2pp,1,1,0,,2,1.1,TRUE,6,0.041392685
He2019,2pp,1,0,1,,2,1.4,TRUE,6,0.146128036
He2019,2pp,0,1,1,,2,4.2,TRUE,6,0.62324929
He2019,2pp,1,1,1,,3,11.5,TRUE,6,1.06069784
He2019,2ps,1,1,0,0,2,2.7,TRUE,6,0.431363764
He2019,2ps,1,0,1,0,2,5.2,TRUE,6,0.716003344
He2019,2ps,1,0,0,1,2,5.2,TRUE,6,0.716003344
He2019,2ps,0,1,1,0,2,5.5,TRUE,6,0.740362689
He2019,2ps,0,1,0,1,2,5.5,TRUE,6,0.740362689
He2019,2ps,0,0,1,1,2,4658765.4,FALSE,6,6.668270841
He2019,2ps,1,1,1,0,3,33.1,FALSE,6,1.519827994
He2019,2ps,1,1,0,1,3,33.1,FALSE,6,1.519827994
He2019,2ps,1,0,1,1,3,11650614.7,FALSE,6,7.06634884
He2019,2ps,0,1,1,1,3,12016004.3,FALSE,6,7.079760075
He2019,2ps,1,1,1,1,4,12558847,FALSE,6,7.09894977
Henry2008,2pp,1,1,0,,2,4.6,TRUE,4,0.662757832
Henry2008,2pp,1,0,1,,2,7.4,TRUE,4,0.86923172
Henry2008,2pp,0,1,1,,2,12.2,TRUE,4,1.086359831
Henry2008,2pp,1,1,1,,3,308.9,FALSE,4,2.489817908
Henry2008,2ps,1,1,0,0,2,11,TRUE,4,1.041392685
Henry2008,2ps,1,0,1,0,2,26,FALSE,4,1.414973348
Henry2008,2ps,1,0,0,1,2,26,FALSE,4,1.414973348
Henry2008,2ps,0,1,1,0,2,19,TRUE,4,1.278753601
Henry2008,2ps,0,1,0,1,2,19,TRUE,4,1.278753601
Henry2008,2ps,0,0,1,1,2,6921751,FALSE,4,6.840215972
Henry2008,2ps,1,1,1,0,3,1416,FALSE,4,3.151063253
Henry2008,2ps,1,1,0,1,3,1416,FALSE,4,3.151063253
Henry2008,2ps,1,0,1,1,3,14337674,FALSE,4,7.156478701
Henry2008,2ps,0,1,1,1,3,14731542,FALSE,4,7.168248208
Henry2008,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Hewins2013,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Hewins2013,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Hewins2013,2pp,0,1,1,,2,3.6,TRUE,5,0.556302501
Hewins2013,2pp,1,1,1,,3,9,TRUE,5,0.954242509
Hewins2013,2ps,1,1,0,0,2,2.7,TRUE,5,0.431363764
Hewins2013,2ps,1,0,1,0,2,5.9,TRUE,5,0.770852012
Hewins2013,2ps,1,0,0,1,2,5.9,TRUE,5,0.770852012
Hewins2013,2ps,0,1,1,0,2,4.7,TRUE,5,0.672097858
Hewins2013,2ps,0,1,0,1,2,4.7,TRUE,5,0.672097858
Hewins2013,2ps,0,0,1,1,2,3776662.8,FALSE,5,6.57710821
Hewins2013,2ps,1,1,1,0,3,41.1,FALSE,5,1.613841822
Hewins2013,2ps,1,1,0,1,3,41.1,FALSE,5,1.613841822
Hewins2013,2ps,1,0,1,1,3,6581037.9,FALSE,5,6.818294392
Hewins2013,2ps,0,1,1,1,3,9742146.2,FALSE,5,6.988654643
Hewins2013,2ps,1,1,1,1,4,34296951,FALSE,5,7.535255513
Hewins2016,2pp,1,1,0,,2,1.1,TRUE,6,0.041392685
Hewins2016,2pp,1,0,1,,2,1.5,TRUE,6,0.176091259
Hewins2016,2pp,0,1,1,,2,2.7,TRUE,6,0.431363764
Hewins2016,2pp,1,1,1,,3,4.4,TRUE,6,0.643452676
Hewins2016,2ps,1,1,0,0,2,2,TRUE,6,0.301029996
Hewins2016,2ps,1,0,1,0,2,4.7,TRUE,6,0.672097858
Hewins2016,2ps,1,0,0,1,2,4.7,TRUE,6,0.672097858
Hewins2016,2ps,0,1,1,0,2,3.1,TRUE,6,0.491361694
Hewins2016,2ps,0,1,0,1,2,3.1,TRUE,6,0.491361694
Hewins2016,2ps,0,0,1,1,2,102895.5,FALSE,6,5.012396382
Hewins2016,2ps,1,1,1,0,3,13.4,TRUE,6,1.127104798
Hewins2016,2ps,1,1,0,1,3,13.4,TRUE,6,1.127104798
Hewins2016,2ps,1,0,1,1,3,160958.2,FALSE,6,5.206713107
Hewins2016,2ps,0,1,1,1,3,119666.3,FALSE,6,5.077971863
Hewins2016,2ps,1,1,1,1,4,191449.1,FALSE,6,5.282053329
Hewins2017,2pp,1,1,0,,2,1.1,TRUE,6,0.041392685
Hewins2017,2pp,1,0,1,,2,1.3,TRUE,6,0.113943352
Hewins2017,2pp,0,1,1,,2,3,TRUE,6,0.477121255
Hewins2017,2pp,1,1,1,,3,4.1,TRUE,6,0.612783857
Hewins2017,2ps,1,1,0,0,2,2.2,TRUE,6,0.342422681
Hewins2017,2ps,1,0,1,0,2,5.2,TRUE,6,0.716003344
Hewins2017,2ps,1,0,0,1,2,5.2,TRUE,6,0.716003344
Hewins2017,2ps,0,1,1,0,2,3.4,TRUE,6,0.531478917
Hewins2017,2ps,0,1,0,1,2,3.4,TRUE,6,0.531478917
Hewins2017,2ps,0,0,1,1,2,569933.1,FALSE,6,5.75582388
Hewins2017,2ps,1,1,1,0,3,14,TRUE,6,1.146128036
Hewins2017,2ps,1,1,0,1,3,14,TRUE,6,1.146128036
Hewins2017,2ps,1,0,1,1,3,716206.8,FALSE,6,5.85503844
Hewins2017,2ps,0,1,1,1,3,595370.6,FALSE,6,5.774787385
Hewins2017,2ps,1,1,1,1,4,871617.3,FALSE,6,5.940325842
Hewins2019,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Hewins2019,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Hewins2019,2pp,0,1,1,,2,3.6,TRUE,5,0.556302501
Hewins2019,2pp,1,1,1,,3,9,TRUE,5,0.954242509
Hewins2019,2ps,1,1,0,0,2,2.7,TRUE,5,0.431363764
Hewins2019,2ps,1,0,1,0,2,5.9,TRUE,5,0.770852012
Hewins2019,2ps,1,0,0,1,2,5.9,TRUE,5,0.770852012
Hewins2019,2ps,0,1,1,0,2,4.7,TRUE,5,0.672097858
Hewins2019,2ps,0,1,0,1,2,4.7,TRUE,5,0.672097858
Hewins2019,2ps,0,0,1,1,2,3776662.8,FALSE,5,6.57710821
Hewins2019,2ps,1,1,1,0,3,41.1,FALSE,5,1.613841822
Hewins2019,2ps,1,1,0,1,3,41.1,FALSE,5,1.613841822
Hewins2019,2ps,1,0,1,1,3,6581037.9,FALSE,5,6.818294392
Hewins2019,2ps,0,1,1,1,3,9742146.2,FALSE,5,6.988654643
Hewins2019,2ps,1,1,1,1,4,34296951,FALSE,5,7.535255513
Hofstede1995,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Hofstede1995,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Hofstede1995,2pp,0,1,1,,2,4.5,TRUE,5,0.653212514
Hofstede1995,2pp,1,1,1,,3,11.3,TRUE,5,1.053078443
Hofstede1995,2ps,1,1,0,0,2,3.3,TRUE,5,0.51851394
Hofstede1995,2ps,1,0,1,0,2,7.2,TRUE,5,0.857332496
Hofstede1995,2ps,1,0,0,1,2,7.2,TRUE,5,0.857332496
Hofstede1995,2ps,0,1,1,0,2,5.9,TRUE,5,0.770852012
Hofstede1995,2ps,0,1,0,1,2,5.9,TRUE,5,0.770852012
Hofstede1995,2ps,0,0,1,1,2,2821419.1,FALSE,5,6.450467602
Hofstede1995,2ps,1,1,1,0,3,47.1,FALSE,5,1.673020907
Hofstede1995,2ps,1,1,0,1,3,47.1,FALSE,5,1.673020907
Hofstede1995,2ps,1,0,1,1,3,3957029.1,FALSE,5,6.597369244
Hofstede1995,2ps,0,1,1,1,3,3628053,FALSE,5,6.559673623
Hofstede1995,2ps,1,1,1,1,4,4187767.6,FALSE,5,6.621982573
Hou2019,2pp,1,1,0,,2,2.1,TRUE,7,0.322219295
Hou2019,2pp,1,0,1,,2,3,TRUE,7,0.477121255
Hou2019,2pp,0,1,1,,2,6.5,TRUE,7,0.812913357
Hou2019,2pp,1,1,1,,3,32.1,FALSE,7,1.506505032
Hou2019,2ps,1,1,0,0,2,5.4,TRUE,7,0.73239376
Hou2019,2ps,1,0,1,0,2,12.3,TRUE,7,1.089905111
Hou2019,2ps,1,0,0,1,2,12.3,TRUE,7,1.089905111
Hou2019,2ps,0,1,1,0,2,9.5,TRUE,7,0.977723605
Hou2019,2ps,0,1,0,1,2,9.5,TRUE,7,0.977723605
Hou2019,2ps,0,0,1,1,2,8522834.3,FALSE,7,6.930584045
Hou2019,2ps,1,1,1,0,3,153.2,FALSE,7,2.185258765
